media0,media1,media2,media3,media4,media5,media6,media7,media8,media9,media10,media11,media12,desvio0,desvio1,desvio2,desvio3,desvio4,desvio5,desvio6,desvio7,desvio8,desvio9,desvio10,desvio11,desvio12,classe
5.046802,-2.898533,2.020033,-0.492084,1.768609,-0.659481,0.018736,-0.641402,0.459589,-0.724806,-0.332439,0.102989,-0.270598,5.725890,2.916446,2.519212,0.958683,2.228995,0.718235,0.714628,0.626822,1.074433,0.728602,0.417073,0.557513,0.522539,gun_shot
4.099791,-2.914155,1.153509,-0.905130,1.867188,-0.673208,0.354743,-0.438324,0.982504,-0.630739,-0.716802,-0.242386,0.039823,4.686759,3.234197,1.818002,1.543540,2.099923,0.970479,0.898548,0.709215,1.194368,0.846719,0.941384,0.530346,0.408599,gun_shot
5.401536,-2.525082,2.041124,-0.776517,1.119509,-0.633619,0.078514,-0.238615,0.424155,-0.350125,-0.651684,-0.139101,-0.600718,6.550541,2.303205,2.970275,1.087138,1.997597,0.526133,0.890452,0.616625,1.260459,0.615791,0.540766,0.597671,0.465480,gun_shot
4.682112,-2.368570,2.338882,-1.187658,1.546695,-1.104408,0.492057,-0.229758,0.167733,-0.807076,-0.246247,-0.065528,-0.439289,5.750940,2.230551,2.921546,1.318990,2.099713,0.962295,1.047659,0.605672,1.002372,0.600320,0.451909,0.648968,0.494193,gun_shot
8.348525,-3.662065,0.451092,-1.472926,-0.924995,-1.083375,-0.374502,0.038207,-0.876012,-0.279697,-0.397157,-0.408879,-0.264734,9.032054,3.717638,1.164696,1.809008,1.040261,1.103167,0.537814,0.516511,0.803359,0.367315,0.374273,0.338721,0.317981,gun_shot
7.929170,-3.579490,0.707500,-1.686852,-0.717235,-1.092042,-0.350011,0.163943,-0.797581,-0.385332,-0.363333,-0.293448,-0.281328,8.631766,3.608299,1.388529,1.922503,0.967418,1.058694,0.536571,0.601045,0.735388,0.454663,0.374643,0.326818,0.381864,gun_shot
8.207390,-3.519050,0.457526,-1.368815,-1.020203,-1.109448,-0.441915,0.188053,-0.873339,-0.365960,-0.401865,-0.341959,-0.260811,8.854941,3.551116,1.178207,1.718002,1.173759,1.073345,0.522237,0.563428,0.774642,0.396547,0.371526,0.327577,0.354754,gun_shot
8.000925,-3.680984,0.554702,-1.700076,-0.887339,-1.234525,-0.348706,0.145798,-0.943740,-0.334562,-0.409599,-0.290148,-0.263028,8.680005,3.706471,1.215082,1.919388,1.034639,1.183330,0.459055,0.544149,0.876369,0.408984,0.388943,0.335844,0.366134,gun_shot
8.474474,-2.047970,1.472889,-1.054095,-1.077599,-1.439785,-0.358273,0.026100,-0.855045,-0.308641,-0.327936,-0.511361,-0.356934,9.265810,2.035668,2.121637,1.117456,1.331822,1.266738,0.623126,0.594085,0.722508,0.404156,0.448757,0.366019,0.340977,gun_shot
8.297203,-2.203600,1.038116,-0.878769,-1.058132,-1.512872,-0.528512,0.039828,-0.892019,-0.285826,-0.163515,-0.478263,-0.391449,9.171438,2.187954,1.835459,0.981773,1.206678,1.277373,0.710754,0.673415,0.727226,0.428863,0.432332,0.340631,0.336072,gun_shot
8.455110,-3.699122,0.843931,-1.486506,-0.619180,-0.992186,-0.255864,0.127738,-0.866534,-0.196827,-0.297617,-0.269803,-0.230076,9.112981,3.877563,1.418561,1.786128,0.933006,1.038024,0.505204,0.498238,0.768213,0.371615,0.350494,0.326461,0.304164,gun_shot
8.627508,-3.652907,0.559831,-1.260528,-0.822695,-1.101183,-0.344807,0.126198,-0.818889,-0.166210,-0.283706,-0.231258,-0.250315,9.296447,3.792409,1.200397,1.778159,0.919301,1.134874,0.568585,0.545472,0.727648,0.414535,0.343542,0.344332,0.315846,gun_shot
8.812067,-3.508069,0.352701,-1.414649,-1.062895,-1.092749,-0.280360,0.134745,-0.900734,-0.284991,-0.389824,-0.315722,-0.306580,9.606057,3.567399,1.158206,1.687280,1.091986,1.020090,0.521727,0.563263,0.758423,0.352374,0.351670,0.317950,0.289085,gun_shot
7.439800,-3.534010,0.954609,-1.820561,-0.605777,-1.332716,-0.239423,0.248808,-0.870349,-0.264256,-0.275839,-0.338953,-0.292034,8.087519,3.585691,1.480195,2.002954,0.868143,1.323310,0.432174,0.709870,0.716738,0.389619,0.400728,0.366428,0.282065,gun_shot
8.521162,-3.614540,0.493407,-1.479138,-0.999284,-1.086997,-0.318784,0.205963,-0.879983,-0.206149,-0.337213,-0.282563,-0.261942,9.232560,3.668202,1.151161,1.736370,1.041034,1.092030,0.486165,0.575746,0.786820,0.423013,0.393980,0.335958,0.351977,gun_shot
8.039469,-3.978799,0.817776,-1.806376,-0.756200,-1.245312,-0.269551,0.239763,-0.902879,-0.314663,-0.380435,-0.337041,-0.256313,8.672259,3.941387,1.362070,1.913971,0.953106,1.255366,0.527656,0.658538,0.781700,0.343874,0.374797,0.322326,0.296055,gun_shot
7.516970,-3.802694,0.617296,-1.740361,-0.842113,-1.148077,-0.468180,0.191006,-0.915697,-0.282672,-0.424029,-0.312140,-0.195343,8.081711,3.847553,1.137500,1.881204,0.965439,1.219056,0.566892,0.545029,0.812783,0.372101,0.407310,0.344586,0.294222,gun_shot
7.632258,-4.238750,0.964539,-1.824574,-0.857385,-1.223656,-0.350448,-0.027124,-0.865955,-0.214356,-0.335520,-0.307198,-0.342815,8.427693,4.154471,1.571736,1.882519,1.004338,1.185868,0.524442,0.522458,0.729892,0.389362,0.383669,0.323173,0.311444,gun_shot
8.713231,-3.739779,0.595910,-1.352779,-0.968461,-0.982046,-0.363155,0.195370,-0.867780,-0.213354,-0.381652,-0.320094,-0.187733,9.364244,3.894330,1.138996,1.831662,1.065700,1.077778,0.555939,0.546876,0.820053,0.334163,0.408499,0.342983,0.341983,gun_shot
7.869918,-4.188332,1.034430,-1.809867,-0.438167,-1.224645,-0.500796,0.337379,-0.999720,-0.104834,-0.298283,-0.251609,-0.265303,8.391295,4.099392,1.533980,1.828303,0.936339,1.159241,0.508169,0.765856,0.833366,0.422037,0.377488,0.340134,0.325135,gun_shot
7.759522,-4.042950,1.182365,-1.746292,-0.308390,-1.167393,-0.316792,0.409915,-0.991853,-0.129426,-0.284986,-0.276012,-0.260650,8.270066,3.933574,1.676687,1.756246,0.927866,1.080165,0.472220,0.798461,0.816903,0.388321,0.340222,0.345720,0.340623,gun_shot
7.125687,-3.974935,0.918467,-1.959505,-0.456818,-1.367588,-0.533919,0.218597,-0.951357,-0.178121,-0.370788,-0.335908,-0.308666,7.732980,3.880273,1.463888,1.859028,0.872675,1.185607,0.580773,0.681660,0.755185,0.365989,0.409449,0.305063,0.324500,gun_shot
8.241717,-3.533356,0.623916,-1.470376,-0.921919,-1.102590,-0.426178,0.066248,-0.872699,-0.218620,-0.299636,-0.375760,-0.343538,9.032388,3.619640,1.281300,1.868581,1.081002,1.117091,0.521662,0.597144,0.747447,0.458224,0.375768,0.321506,0.366162,gun_shot
8.674062,-3.853182,0.513673,-1.744907,-1.053527,-1.145096,-0.268130,0.170907,-0.804752,-0.354380,-0.354668,-0.252211,-0.196324,9.294530,3.982377,1.239644,2.123118,1.248542,1.226053,0.490513,0.577126,0.791017,0.439232,0.394060,0.367990,0.364485,gun_shot
6.677274,-3.893007,0.971210,-2.386123,-0.423716,-1.428167,-0.279375,-0.044543,-0.903269,-0.255241,-0.271203,-0.318360,-0.330205,7.442592,3.988229,1.486766,2.425875,0.712277,1.366618,0.623124,0.512174,0.782624,0.401563,0.431816,0.308785,0.376757,gun_shot
3.668755,-1.201901,-0.394763,1.648280,0.009467,1.232425,0.284779,0.945566,0.467496,0.911543,0.287340,0.720442,0.147788,5.440942,3.213932,1.888146,1.952337,0.699016,1.282592,0.547383,0.989122,0.538144,0.851523,0.362411,0.669637,0.329198,gun_shot
4.955284,-0.464738,-0.592855,0.208930,1.367007,-0.001524,-1.008950,-0.037200,0.302447,-0.092588,-0.780531,-1.085827,-0.220332,5.426956,1.595023,1.490992,0.799941,1.707129,0.442077,0.954594,0.414265,0.666003,0.385374,0.686546,0.961401,0.446162,gun_shot
1.692710,-0.996966,2.605189,-2.893495,1.471585,-2.221558,1.409671,-0.884002,1.238754,-0.439283,0.330108,-0.181054,0.217035,2.718816,2.340553,2.604675,3.288653,1.514333,2.548064,1.359030,1.218567,1.229869,0.877515,0.607904,0.691179,0.498682,gun_shot
3.080545,-1.550595,1.692052,-3.047046,1.190785,-2.364365,1.079304,-1.059927,1.029267,-0.599304,0.352842,-0.433564,-0.049621,3.531429,2.282835,2.105731,3.231051,1.415744,2.518607,1.312871,1.158036,1.231305,0.692393,0.698534,0.601225,0.448533,gun_shot
2.251900,-1.152189,2.473785,-2.986852,1.454865,-2.279774,1.352053,-0.769392,1.095171,-0.524044,0.337700,-0.223159,0.131638,3.157524,2.058852,2.636990,3.283105,1.541161,2.549234,1.397530,1.018985,1.108139,0.810386,0.569273,0.579929,0.417106,gun_shot
2.941027,-0.706705,1.919578,-2.785241,1.694652,-1.933320,1.265364,-0.919361,1.078003,-0.554650,0.499479,-0.332412,0.087464,3.309413,1.700934,2.162543,3.056233,1.885329,2.193489,1.368068,1.114460,1.124656,0.747373,0.642368,0.631265,0.358348,gun_shot
2.872552,-2.179878,1.322125,-2.926034,1.724689,-1.959901,1.000851,-0.925375,0.859820,-0.556273,0.211042,-0.316581,0.081712,3.147311,2.713863,1.518669,3.278540,1.985116,2.259675,1.210836,1.178511,1.081893,0.812569,0.447566,0.539697,0.525019,gun_shot
2.688638,-1.655025,1.349551,-2.557966,1.726832,-1.452798,1.554170,-0.482637,1.222823,-0.354945,0.586330,-0.415527,0.038890,3.570393,2.490174,1.687485,2.827334,1.885776,1.656902,1.755979,0.741663,1.362307,0.576749,0.766768,0.639456,0.389375,gun_shot
3.227492,-0.665065,1.439321,-1.817493,1.676290,-0.880307,1.427563,0.004317,1.144061,-0.151584,0.406265,-0.109464,0.104911,3.855591,2.722675,1.857588,2.539867,1.843143,1.526515,1.668504,0.607165,1.278531,0.570196,0.686755,0.469939,0.434233,gun_shot
3.128089,-1.174763,1.170890,-2.438700,1.315173,-1.827817,1.101408,-0.699724,0.979387,-0.375252,0.564283,-0.321197,0.161493,4.039946,1.864363,1.571886,2.805948,1.436131,2.104280,1.294152,1.029824,1.079529,0.702905,0.739849,0.652140,0.539682,gun_shot
2.533218,-1.082361,0.997419,-3.102442,0.900904,-1.943428,1.417431,-0.585397,1.296702,-0.308729,0.681326,-0.264021,0.336585,3.305450,2.000899,1.377445,3.595715,0.883036,2.383064,1.408126,1.017915,1.221890,0.773553,0.769702,0.712803,0.559465,gun_shot
6.047725,-1.485516,0.750223,-2.282670,0.798849,-1.434031,0.440088,0.038344,0.591781,0.260419,0.300862,0.191133,-0.195736,6.771825,2.193594,1.339831,2.555777,1.318429,1.543386,0.992341,0.656581,1.034826,0.627269,0.690809,0.603108,0.412370,gun_shot
1.748000,-4.141280,0.846919,-3.299744,1.732808,-1.503890,1.323176,-1.009159,0.659529,-0.325313,0.519994,0.032742,-0.063223,3.061050,4.494580,1.392749,3.433975,1.993162,1.615910,1.561242,1.107863,0.989413,0.502549,0.803985,0.395537,0.478151,gun_shot
1.252512,-3.423742,0.841710,-3.250560,1.601294,-1.364841,1.495850,-0.928530,0.714187,-0.304268,0.607287,-0.154816,-0.106500,2.816993,3.993825,1.311984,3.421312,1.887044,1.428737,1.736830,1.006211,1.061282,0.488097,0.858630,0.491584,0.460148,gun_shot
0.593115,-4.222575,1.127810,-3.395095,1.953022,-1.423077,1.519156,-1.074169,0.788452,-0.027602,0.446677,0.056786,-0.084108,2.707836,4.631763,1.532973,3.550648,2.195393,1.521912,1.750982,1.171227,1.110645,0.462181,0.744533,0.522785,0.479766,gun_shot
0.773677,-4.016657,1.429287,-2.789626,2.403885,-1.082577,1.723186,-0.766545,1.083500,0.002397,0.735491,0.082683,0.133390,2.818122,4.750681,1.561993,3.262801,2.424324,1.520439,1.747363,1.181821,1.121733,0.523042,0.827804,0.435742,0.479156,gun_shot
2.718158,-3.538719,1.608489,-2.078049,2.640398,-0.300882,1.917754,-0.248455,0.842614,0.374501,0.411552,0.234215,-0.181487,4.517958,4.007355,2.180151,2.308616,3.076011,0.852909,2.242713,0.544912,1.271155,0.788955,0.790219,0.569227,0.483383,gun_shot
4.253104,-0.436553,1.336325,-2.590585,0.934828,-1.728911,0.890523,-0.548288,0.914161,-0.094128,0.564375,0.058829,0.184357,4.619313,2.406517,1.778107,3.046036,1.096844,2.103791,1.203486,0.919909,1.138586,0.511014,0.744963,0.471702,0.511990,gun_shot
5.006572,-0.729676,1.127662,-2.184554,1.207851,-1.588742,0.920424,-0.358682,1.009960,-0.001881,0.556471,-0.023298,0.043808,5.447809,1.980743,1.576837,2.537362,1.469732,1.793896,1.265197,0.637626,1.220619,0.500581,0.754577,0.512581,0.528238,gun_shot
3.135858,-0.751453,1.406865,-2.577783,1.145137,-1.880836,0.979654,-0.644024,1.002769,-0.220342,0.556816,-0.230033,0.067772,4.116559,1.722203,1.889564,2.838308,1.368315,2.057071,1.254637,0.878339,1.195882,0.517132,0.702332,0.604376,0.433882,gun_shot
4.148751,-0.242613,1.234398,-2.648857,1.150605,-1.360299,0.850802,0.024758,0.996717,0.411495,0.558914,0.217977,0.091431,4.494231,2.121500,1.499680,3.096323,1.274467,1.817593,1.201144,0.552501,1.203150,0.554320,0.768593,0.395852,0.441301,gun_shot
4.150773,-0.716925,1.184832,-2.729773,1.050417,-1.678713,1.109677,-0.470649,1.111559,0.041683,0.592700,-0.022426,0.155494,4.748722,2.186335,2.020409,3.149234,1.329126,2.009049,1.498943,0.855197,1.294615,0.499244,0.792717,0.447543,0.598660,gun_shot
4.246589,-1.016942,0.838744,-2.809149,0.834354,-1.839822,0.810872,-0.569693,1.017065,-0.117894,0.523238,-0.195320,-0.021199,4.903169,2.125599,1.429805,2.943009,1.199553,1.951243,1.307866,0.754557,1.391607,0.468222,0.882091,0.487044,0.558530,gun_shot
3.842497,-0.357456,2.055741,-1.493426,1.797253,-0.852923,1.404788,-0.301724,0.944752,-0.058443,0.386822,-0.085145,0.187469,4.465957,2.330179,2.174999,1.998200,1.824494,1.278343,1.575748,0.741594,1.123600,0.573242,0.789989,0.455706,0.562848,gun_shot
2.994490,-2.804074,2.168034,-2.475343,1.603694,-1.481125,0.812182,-0.946882,0.607240,-0.429517,0.139833,-0.236513,-0.135638,4.296058,2.999046,2.651500,2.503540,1.914163,1.462952,1.180518,0.984395,1.071978,0.543636,0.636913,0.530264,0.423722,gun_shot
2.385920,-2.042765,2.669443,-2.326569,1.761696,-1.554169,1.014801,-0.913571,0.635075,-0.467991,0.120931,-0.424882,-0.189161,3.590589,2.282311,3.056394,2.351333,2.079680,1.467974,1.404726,0.886591,1.034993,0.578678,0.619533,0.492383,0.453848,gun_shot
3.547103,-1.249705,0.773472,-1.855450,3.014615,-1.551590,0.821544,-0.530983,0.578339,-0.947199,0.588804,-0.656336,-0.349944,4.050941,1.627571,1.444051,1.903413,3.475084,1.475197,1.283790,0.535608,1.122966,0.817680,1.084469,0.640462,0.447359,gun_shot
6.580601,-1.532512,-0.231808,-1.610025,0.163739,-1.223282,-0.218942,-0.653472,-0.495541,-0.176152,-0.512239,-0.281336,-0.036921,7.486373,3.086309,2.371398,1.860210,1.008827,1.417006,0.852406,0.914946,0.696399,0.494630,0.664356,0.601533,0.570263,gun_shot
4.757376,-1.459112,1.075348,-1.285522,0.221766,-0.985399,0.371603,-0.669696,-0.107457,0.080484,-0.340233,-0.130047,0.288268,5.288820,3.077886,1.888467,1.982831,1.230518,1.576817,0.644710,1.242871,0.649039,0.628464,0.784495,0.679513,0.736697,gun_shot
5.618366,-1.432090,0.775326,-1.376800,0.153090,-0.934599,0.184505,-0.652803,-0.212829,0.109256,-0.376121,-0.138670,0.191243,6.064168,2.968117,1.903983,1.867378,1.252289,1.488819,0.631047,1.117640,0.646925,0.575722,0.735088,0.657094,0.617945,gun_shot
6.084823,-2.289057,0.663657,-0.365384,0.601745,0.893587,-0.502074,0.966937,-0.301398,0.447559,0.394836,-0.218161,0.125975,6.679243,3.836288,1.602013,0.740096,0.652585,0.897515,1.037372,1.072141,0.685245,0.555589,0.470939,0.484126,0.439693,gun_shot
-1.271417,1.020389,-0.215909,-0.067313,-0.275997,0.295560,0.396580,0.644533,0.356676,0.674466,0.406137,0.599551,0.434635,3.074599,2.423595,1.423900,0.915259,0.907897,0.593576,0.466080,0.564303,0.445728,0.529125,0.383892,0.412833,0.342474,gun_shot
-0.869289,0.508587,-0.210308,-0.326742,-0.473010,0.099424,0.115906,0.405836,0.201517,0.534696,0.355597,0.499140,0.397580,2.756081,2.497076,1.400257,1.083795,1.040852,0.609124,0.449314,0.460957,0.480445,0.438420,0.376237,0.391700,0.344555,gun_shot
-0.144494,-0.084368,-0.823365,-0.076040,0.069050,0.448473,0.206614,0.342229,0.156949,0.560052,0.510500,0.573909,0.318470,2.182516,2.545729,1.543173,0.736803,0.612982,0.561826,0.374379,0.456894,0.416132,0.459462,0.387852,0.439997,0.314449,gun_shot
2.047233,-1.039264,-0.456615,0.196548,0.615990,0.798212,0.542184,0.532915,0.422055,1.006600,0.999044,0.968263,0.648807,2.328048,3.046802,1.486491,1.263227,0.705049,0.699127,0.464412,0.661838,0.562388,0.525559,0.514311,0.496274,0.349913,gun_shot
2.518717,-1.964699,-0.637033,-0.330762,0.326901,0.585118,0.416269,0.423400,0.322166,0.844571,0.878066,0.909278,0.551722,2.569878,3.294774,1.573626,1.420707,0.617359,0.641302,0.492658,0.652149,0.515075,0.549372,0.517366,0.582991,0.402938,gun_shot
2.370896,-1.913389,-0.560916,-0.353878,0.266780,0.514468,0.441685,0.483057,0.456754,0.872094,0.856538,0.972357,0.602627,2.425567,3.163761,1.639871,1.488731,0.769882,0.664779,0.474767,0.684115,0.469187,0.534491,0.461481,0.548241,0.372601,gun_shot
1.915792,-1.642750,-0.550021,-0.408668,0.490779,0.581575,0.449113,0.462425,0.392895,0.826896,0.817291,0.909365,0.631584,1.988151,3.460767,1.675729,1.485533,0.646997,0.730089,0.482154,0.613910,0.510169,0.530462,0.389576,0.492916,0.394558,gun_shot
2.108210,-0.607089,-0.620505,0.062385,0.500192,0.748040,0.526838,0.574147,0.437399,0.915915,0.892439,0.947402,0.637689,2.142913,2.705993,1.672093,1.124288,0.706178,0.669903,0.438752,0.532761,0.509538,0.502267,0.468610,0.466619,0.296298,gun_shot
2.275037,-1.425299,-0.852308,-0.327470,0.153493,0.438406,0.371356,0.429013,0.244838,0.759335,0.784304,0.884169,0.551427,2.418585,2.820568,1.814377,1.283710,0.801145,0.615716,0.494047,0.620002,0.621511,0.518054,0.456375,0.545092,0.351911,gun_shot
1.485722,-2.042227,-1.080257,-0.350900,-0.052857,0.000307,0.031642,0.063237,-0.092087,0.345533,0.390995,0.430970,0.293195,2.008971,2.937246,1.943963,1.156499,0.736188,0.587911,0.482659,0.528475,0.558425,0.446194,0.416611,0.401617,0.321647,gun_shot
-0.598683,0.200451,-0.947579,-0.296203,-0.170323,0.274058,0.118070,0.250274,0.041404,0.451808,0.426098,0.560967,0.332672,2.353045,2.371302,1.671509,0.865089,0.691733,0.507588,0.413101,0.431540,0.480766,0.397193,0.387840,0.452048,0.278643,gun_shot
3.266273,0.477590,1.006283,-0.033693,-0.253832,0.394854,-0.197353,0.021177,-0.043874,0.240513,0.071005,0.187675,0.039158,3.573108,0.906111,1.201517,0.539349,0.585318,0.599091,0.587204,0.490852,0.416189,0.444892,0.353658,0.373356,0.316711,gun_shot
5.406841,0.914907,0.994883,0.541864,0.028133,0.470138,-0.334915,0.068927,0.168572,0.247171,-0.042971,0.173678,0.054825,5.772380,1.872243,1.411906,0.779021,0.634912,0.750845,0.663354,0.442406,0.461334,0.432047,0.342459,0.329854,0.286201,gun_shot
4.485106,0.320953,-0.014372,0.174750,0.177097,0.529942,0.340973,0.323540,0.048704,0.192937,-0.019268,0.065322,-0.081921,5.128312,1.821187,1.402144,0.777962,0.777515,0.862012,0.720543,0.661293,0.392675,0.478313,0.351769,0.375345,0.375163,gun_shot
6.775713,1.163731,-1.225447,0.496259,0.004901,-0.048918,-0.543650,-0.463173,-0.292598,-0.146289,-0.414812,-0.290741,0.006595,7.169711,2.597359,1.621401,0.821956,0.703183,0.499568,0.683101,0.677016,0.586121,0.433764,0.563859,0.443783,0.339786,gun_shot
6.649107,0.123668,-1.112455,0.262575,-0.114613,0.120585,-0.475073,-0.112685,-0.164310,-0.126449,-0.142307,-0.136026,0.043056,6.980386,2.370477,1.501867,0.716020,0.633246,0.512244,0.645238,0.546186,0.512885,0.432408,0.429278,0.371722,0.377514,gun_shot
5.779821,1.729906,-0.906209,0.723172,0.443718,0.573242,0.166927,-0.016173,0.018743,0.054278,-0.280619,-0.305596,-0.220366,6.612872,3.100623,1.324378,1.091165,0.846803,0.937273,0.586793,0.425843,0.407108,0.459816,0.347681,0.328907,0.313513,gun_shot
4.133253,-0.787769,0.080694,-0.265347,-0.901764,0.300791,0.900576,1.226666,1.072486,0.682079,0.930173,0.701164,0.643597,4.896030,3.710758,1.930111,1.297040,1.942188,0.736911,0.600661,0.967532,0.679241,0.486882,0.574242,0.475030,0.484671,gun_shot
4.288321,-0.599282,-0.254815,0.141854,-1.000045,0.281348,0.853330,0.931180,1.146810,0.616277,0.773111,0.469213,0.352020,4.925725,3.731602,1.965604,1.283262,1.788702,0.711363,0.779382,1.040518,0.961936,0.727407,0.694772,0.504584,0.556410,gun_shot
4.587282,-1.694237,0.152166,-0.175243,-1.014920,0.389582,0.711472,1.046424,1.335416,0.447946,1.059441,0.477478,0.477223,5.279596,4.511280,2.219443,1.292957,1.967526,0.590047,0.861318,1.074050,1.140475,0.721695,0.818296,0.509095,0.568602,gun_shot
4.522045,-1.281045,-0.285332,-0.416699,-1.141158,-0.140425,1.128239,0.749312,1.214297,0.342946,0.786588,0.439412,0.373462,5.194589,4.297856,2.226336,1.540309,2.051738,0.909424,1.221624,0.841691,1.162043,0.522085,0.652168,0.481417,0.373397,gun_shot
4.013917,-0.416367,0.130110,0.275647,-0.582080,0.139468,0.662655,0.821216,1.042478,0.478967,0.693969,0.301213,0.252394,4.677822,3.774225,1.683986,1.194617,1.403237,0.656643,0.804116,0.933759,1.019732,0.650021,0.711158,0.498634,0.432870,gun_shot
4.086528,-0.571553,0.156608,0.495165,-0.940122,0.226716,0.732614,0.675617,1.103862,0.286306,0.586785,0.434824,0.292659,4.877607,3.383383,1.656194,1.404276,1.627107,0.572424,0.752532,0.997655,0.969075,0.674628,0.516255,0.567531,0.547306,gun_shot
4.642156,-0.918777,0.303277,0.301232,-0.953791,0.253734,0.711744,0.910698,1.016045,0.311913,0.645237,0.424037,0.385035,5.111763,3.453419,1.624242,1.052346,1.801511,0.612462,0.814976,1.014011,0.942676,0.647512,0.642432,0.568490,0.573056,gun_shot
4.314717,-5.024912,2.468498,-1.507796,-0.203413,-0.162950,0.544309,1.677007,0.335352,0.906584,0.688920,0.755979,0.827995,5.392349,6.628122,2.172777,2.682237,1.807527,1.305219,0.889099,1.207457,0.809522,0.570859,0.557446,0.663141,0.630361,gun_shot
4.660128,-4.875600,2.569839,-1.623200,-0.460404,-0.160463,0.448934,1.530049,0.477933,0.803458,0.512621,0.750826,0.818345,5.382417,6.629018,2.302386,2.831968,2.259189,1.321538,1.163351,1.068608,0.871710,0.781412,0.609086,0.623131,0.467549,gun_shot
4.711201,-5.005985,2.302430,-1.679961,-0.783910,-0.346577,0.555508,1.349738,0.380221,0.709232,0.502740,0.494127,0.776348,5.297909,6.358003,2.102416,2.698077,2.320340,1.316989,0.999640,1.001118,0.865175,0.712157,0.497776,0.652265,0.492935,gun_shot
4.511524,-4.646574,2.074282,-0.961901,-0.552571,-0.068268,0.398904,1.606410,0.593318,0.733657,0.910291,0.629462,0.602805,5.424533,5.938118,2.013187,1.904159,2.022641,0.957521,1.124263,1.229588,0.567012,0.616846,0.532160,0.653228,0.441231,gun_shot
4.711106,-5.015827,2.375299,-1.478566,-0.440342,-0.108245,0.514164,1.482639,0.344174,0.873128,0.787963,0.665517,0.742520,5.602878,6.402804,2.112145,2.516400,1.845392,1.179460,0.918289,1.041849,0.768056,0.718303,0.481391,0.545992,0.521918,gun_shot
4.561177,-5.199365,2.280448,-1.126422,-0.295126,-0.164339,0.086537,1.548102,0.616716,0.727008,0.790629,0.780741,0.359714,5.794398,6.372136,2.433828,1.891633,1.681308,0.901351,1.389015,1.343138,0.634149,0.907711,0.665121,0.820130,0.451553,gun_shot
3.513660,-1.697836,2.495322,-0.602778,-0.409932,-0.191487,1.298198,1.406187,0.320083,1.386516,1.198844,0.227572,0.636223,4.268335,3.832944,2.388656,1.720701,1.370115,1.090113,1.224894,0.973091,0.612705,1.003521,0.763318,0.723722,0.473516,gun_shot
4.614179,-1.418529,0.529011,-0.178204,-0.786892,-0.103002,0.633460,0.891492,1.162922,0.408437,0.942018,0.549758,0.434518,5.113401,3.800713,1.525680,1.319646,1.640079,0.909655,0.768186,0.852602,0.920515,0.492662,0.703382,0.465666,0.397828,gun_shot
4.464915,-1.279122,0.453845,-0.183869,-0.831035,0.057512,0.735241,1.088151,1.283899,0.711794,1.037742,0.725955,0.606424,4.818734,3.847702,1.706562,1.332894,1.842009,0.897990,0.736297,0.853141,0.975388,0.608948,0.649220,0.451040,0.363694,gun_shot
6.506867,-3.558900,0.975729,-1.136765,-0.223183,0.157608,-0.016254,0.458718,0.692418,0.405521,0.824499,0.177771,0.312808,7.208364,4.667007,1.892477,1.698894,1.432692,0.783452,1.088217,0.827638,0.701823,0.611028,0.724408,0.576200,0.513573,gun_shot
5.384901,-2.647084,0.699471,-0.718084,-0.486501,0.452865,0.433403,0.710454,0.894259,0.476585,0.758364,0.381056,0.347541,6.366701,4.337878,2.045562,1.595790,1.565149,0.810913,0.787876,0.829215,0.839024,0.529621,0.659931,0.455444,0.442899,gun_shot
5.185899,-1.917099,0.663507,-0.369827,-0.443548,0.182316,0.154808,0.442674,0.863437,0.311691,0.862780,0.204525,0.435487,5.881883,3.688847,1.643318,1.088155,1.432205,0.566996,0.888480,0.584322,0.738871,0.549804,0.653152,0.504217,0.424429,gun_shot
1.080164,-0.207484,2.103864,0.491807,0.825035,0.727946,1.208938,1.338530,1.220496,1.077371,0.927189,0.880262,0.739012,2.460355,3.894653,1.813688,1.460386,0.906741,0.772331,0.755543,1.209052,1.010189,0.763029,0.705604,0.511495,0.529646,gun_shot
0.606855,-2.210790,2.154588,-0.636785,0.627128,0.040246,1.182931,1.339202,0.847296,1.322505,0.757310,0.985913,0.846169,3.175444,4.333636,1.921185,2.334838,0.949186,1.315585,0.723130,0.972843,0.612603,0.739675,0.533934,0.510832,0.591602,gun_shot
2.079981,-1.262791,2.305549,-0.334121,0.696331,0.348343,1.128419,1.636014,0.661719,1.284497,0.996245,1.137693,0.820385,3.131863,4.539819,2.023097,2.281988,0.905146,1.158180,0.734967,1.186374,0.717357,0.900231,0.536034,0.560668,0.413576,gun_shot
2.046133,-1.318241,2.308833,0.106166,0.722451,0.744478,1.158520,1.949060,1.004259,1.130755,0.953585,1.039479,0.770063,3.223249,4.310056,1.937564,1.914978,1.138119,1.024375,0.808525,1.542371,0.676136,0.650729,0.608692,0.615480,0.499237,gun_shot
2.326576,-1.591916,2.454059,-0.311733,0.756807,0.347102,1.248772,1.611282,0.655289,1.291678,0.821788,1.233301,0.820265,3.458866,4.732991,2.059542,2.354945,0.882767,1.279150,0.675103,1.153682,0.711374,0.855289,0.510229,0.690223,0.393812,gun_shot
